"id","vendor_term_id","vend_number","vend_company2","vend_name_key","vend_address","vend_address_3","vend_our_acct_number","vend_pay_to","vend_buyer","vend_fob","vend_float_days","vend_norm_days","vend_return_policy","vend_next_ap","vend_ship_via","vend_run_id","vend_shutdown_from","vend_shutdown_thru","vend_minimum_qty","vend_minimum_amt","vend_free_ship_qty","vend_free_ship_amt","vend_type","vend_1099","vend_fin","vend_our_acct_nbr_an","vend_ytd_purchases","vend_ly_purchases","vend_balance","vend_ytd_discounts","vend_last_payment","vend_account_number","vend_sales_rep_name","vend_sales_rep_fax","vend_separate_check","vend_country_code","vend_bump_percent","vend_freight_calc_method","vend_freight_percent","vend_freight_amount","vend_rebate_code_1","vend_rebate_code_2","vend_rebate_code_3","vend_rebate_code_4","vend_rebate_code_5","vend_chg_inv_tax_1","vend_chg_inv_tax_2","vend_chg_inv_tax_3","vend_chg_inv_tax_4","created_at","updated_at","ht_etl_schema"
"173","2","296","1","SOUTHERN GLASS OF ST. TAMMANY,","427","427","0","296",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"174","2","231","1","SOUTHGATE REALTY, LLC","428","428","0","231",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"175","2","337","1","SPIZALE'S AUTOMOTIVE EQUIP REP","429","429","0","337",,"D","0","0","N","13","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"176","2","283","1","ST. TAMMANY PARISH","430","430","0","283",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"177","3","42","1","STARR WHEEL GROUP INC","431","431","0","42",,"D","0","0","N","67","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"178","2","222","1","STATE FARM","432","432","0","222",,"D","0","0","N","37","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"179","2","329","1","INSURANCE SUPPORT CENTER","433","433","0","329",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"180","2","63","1","LA DEPARTMENT OF REVENUE","434","434","0","63",,"D","0","0","N","150","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","Y","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"181","2","238","1","MISSISSIPPI DEPT OF REVENUE","435","435","0","238",,"D","0","0","N","20","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"182","2","300","1","STATUS ALLOY WHEELS","436","436","0","300",,"D","0","0","N","16","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"183","2","205","1","STEVEN JOCHUM","437","437","0","205",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"184","2","158","1","STG COMMERCIAL CREDIT","438","438","0","158",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"185","2","305","1","STR","439","439","0","305",,"D","0","0","N","5","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,"MIKE CONSTANTIN","7027355998","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"186","3","93","1","STRADA WHEELS","440","440","0","93",,"D","0","0","N","69","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"187","2","279","1","STRANCO SOLID WASTE MGMT. CO.,","441","441","0","279",,"D","0","0","N","43","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0","1509",,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"188","2","327","1","SUK-WON KIM","442","442","0","327",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"189","2","154","1","SUNBURST MEDIA, INC.","443","443","0","154",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"190","3","282","1","SUPERIOR AUTOMOTIVE","444","444","0","282",,"D","0","0","N","3","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"191","2","40","1","SPEEDY RENTAL INC","445","445","0","40",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"192","2","233","1","TARVIN DUKES, II","446","446","0","233",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"193","2","307","1","ST TAMMANY PARISH TAX COLLECTO","447","447","0","307",,"D","0","0","N","41","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"194","2","53","1","PARISH OF TERREBONNE","448","448","0","53",,"D","0","0","N","36","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","Y","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"195","2","230","1","LAFAYETTE PARISH SCHOOL SYSTEM","449","449","0","230",,"D","0","0","N","43","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"196","2","325","1","TAX COLLECTOR PARISH OF ST. TA","450","450","0","325",,"D","0","0","N","5","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"197","2","303","1","LAFAYETTE PARISH TAX COLLECTOR","451","451","0","303",,"D","0","0","N","4","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"198","2","304","1","CITY OF LAFAYETTE","452","452","0","304",,"D","0","0","N","4","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"199","2","309","1","FORREST CO TAX COLLECTOR","453","453","0","309",,"D","0","0","N","4","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"200","2","242","1","TELECHECK SERVICES, INC.","454","454","0","242",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"201","2","75","1","CORELOGIC TELETRACK","455","455","0","75",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"202","5","74","1","TERMINIX","456","456","0","74",,"D","0","0","N","11","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0","10449587",,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"203","2","146","1","THE COURIER/THE DAILY COMET","457","457","0","146",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"204","2","342","1","THE JAMES AGENCY, LLC","458","458","0","342",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"205","2","189","1","THERIOT, DUET & THERIOT, INC.","459","459","0","189",,"D","0","0","N","3","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"206","2","197","1","THOMSON SMITH & LEACH (LAF)","460","460","0","197",,"D","0","0","N","3","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"207","2","4","1","TNT WHOLESALE TIRE & WHEEL, IN","462","462","0","4",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"208","2","18","1","TOMMY'S LOCK & ALARMS, INC","463","463","0","18",,"D","0","0","N","31","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"209","2","92","1","TRADE UNION INTERNATIONAL INC.","464","464","0","92",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"210","2","229","1","TRACY HILL, JR.","465","465","0","229",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"211","2","299","1","TURBO WHOLESALE TIRES, INC.","466","466","0","299",,"D","0","0","N","1","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"212","2","193","1","UHAUL","467","467","0","193",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"213","2","127","1","UNITED HEATHCARE","468","468","0","127",,"D","0","0","N","5","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"214","2","306","1","UNIVERSAL PREMIUM","469","469","0","306",,"D","0","0","N","8","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"215","2","277","1","UPS","470","470","0","277",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"216","2","128","1","VCT WHEEL","471","471","0","128",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"217","2","107","1","VELOCITY WHEEL","472","472","0","107",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"218","2","288","1","VERMILION ARCHITECTS, LLC","473","473","0","288",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"219","5","276","1","WASHINGTON-ST. TAMMANY ELECTRI","474","474","0","276",,"D","0","0","N","45","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0","0541055404",,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"220","2","47","1","WASTE MANAGEMENT OF SOUTH LOUI","475","475","0","47",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"221","2","234","1","WASTE PRO","476","476","0","234",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"222","6","79","1","WESTERN DISTRIBUTORS OF NEW OR","477","477","0","79",,"S","0","0","N","1203","1",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0","RIMLAR",,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"223","2","132","1","WHEEL CONSULTANTS","478","478","0","132",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"224","3","252","1","DIRECT WHEEL","479","479","0","252",,"D","0","0","N","167","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"225","2","137","1","WHEEL & TIRE DESIGN","480","480","0","137",,"D","0","0","N","1","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"226","3","5","1","WHEEL GROUP HOLDINGS, LLC.","481","481","0","5",,"S","0","0","N","1236","1",,"0","0","0","0.00","0","0.00",,"N","47-5390828",,"0.00","0.00","0.00","0.00","0","RIMTYME/AD",,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"227","6","6","1","WHEEL PROS LLC","482","482","0","6",,"S","0","0","N","421","1",,"0","0","0","0.00","0","0.00",,"Y",,,"0.00","0.00","0.00","0.00","0","1900467",,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"228","2","192","1","WILLMUT GAS","483","483","0","192",,"D","0","0","N","16","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"229","2","328","1","WOODSHIRE DUPLEXES & TOWNHOMES","484","484","0","328",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"230","2","284","1","WORK WELL CLINIC","485","485","0","284",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"231","2","64","1","WEX BANK","486","486","0","64",,"D","0","0","N","39","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"232","2","318","1","XIX WHEELS","487","487","0","318",,"D","0","0","N","25","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"233","2","278","1","YOU NAME IT!","488","488","0","278",,"D","0","0","N","44","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"234","2","99999","1","DEFAULT VENDOR","0","0","0","0",,"S","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"235","3","845","1","ELITE WHEEL & TIRE","243","243","0","0",,"S","0","0","Y","190","1",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0","C1922",,"0","N",,"0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"236","2","346","1","BRAF","284","284","0","346",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"237","2","349","1","DAISY ARMSTRONG TAYLOR","316","316","0","349",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"238","2","345","1","MATTHEW UNDERWOOD","382","382","0","345",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"239","2","347","1","P & S SALES & SERVICES","395","395","0","347",,"D","0","0","N","1","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"240","2","348","1","PALADIN SYSTEMS, LLC.","396","396","0","348",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"241","2","350","1","PAUL ANGELETTE","399","399","0","350",,"D","0","0","N","43","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"242","2","344","1","SAM'S CLUB MERCHANT CARD PROCE","418","418","0","344",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"243","1","854","1","CLHS GOLF","489","489","0","0",,"S","0","0","Y","1","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N",,"0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"244","2","856","1","MATT UNDERWOOD","491","491","0","0",,"S","0","0","Y","2","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N",,"0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"245","1","846","1","MISSISSIPPI DEPT OF REVENUE","492","492","0","0",,"S","0","0","Y","20","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N",,"0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"246","1","857","1","FORD CREDIT","493","493","0","0",,"S","0","0","Y","73","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N",,"0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"247","1","858","1","ALLY","494","494","0","0",,"S","0","0","Y","10","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N",,"0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"248","1","861","1","ESTATE OF JUSTIN ARMSTRONG","495","495","0","0",,"S","0","0","Y","1","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N",,"0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"249","1","863","1","PROFESSIONAL PROPERTY MGMT.","496","496","0","0",,"S","0","0","Y","1","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N",,"0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"250","1","866","1","MAYFIELD HEATING & A/C","497","497","0","0",,"S","0","0","Y","1","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N",,"0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"251","1","867","1","MATTHEW GAIENNIE","498","498","0","0",,"S","0","0","Y","1","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N",,"0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
